img_id,img_from_id,file,hw,box_id,box,label
5233,56,SOL1_ST2_041_CROPPED_33.JPG,"[3, 6]",56-130,[671 729 817 937],1
5233,56,SOL1_ST2_041_CROPPED_33.JPG,"[3, 6]",56-131,[494 770 523 831],7
5233,56,SOL1_ST2_041_CROPPED_33.JPG,"[3, 6]",56-132,[452 516 671 918],1
5233,56,SOL1_ST2_041_CROPPED_33.JPG,"[3, 6]",56-133,[331 854 371 897],7
5233,56,SOL1_ST2_041_CROPPED_33.JPG,"[3, 6]",56-134,[ 621  970  665 1014],7
5233,56,SOL1_ST2_041_CROPPED_33.JPG,"[3, 6]",56-168,[ 931  233 1006  266],7
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-110,[ 27  95 114 195],7
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-125,[298  76 367 126],7
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-126,[336 181 392 260],7
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-130,[159 729 305 937],1
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-134,[ 109  970  153 1014],7
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-142,[663 937 703 997],7
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-146,[803 160 863 214],7
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-167,[542 299 648 360],5
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-168,[419 233 494 266],7
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-169,[ 967  504 1015  577],7
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-170,[590 249 646 297],7
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-171,[421 222 630 301],4
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-172,[850 433 896 468],7
5234,56,SOL1_ST2_041_CROPPED_34.JPG,"[3, 7]",56-173,[821 324 867 362],7
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-142,[151 937 191 997],7
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-146,[291 160 351 214],7
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-165,[590 347 663 451],1
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-166,[578 287 841 460],4
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-167,[ 30 299 136 360],5
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-169,[455 504 503 577],7
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-170,[ 78 249 134 297],7
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-172,[338 433 384 468],7
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-173,[309 324 355 362],7
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-174,[459 647 513 708],7
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-175,[697 572 734 635],7
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-176,[772 668 828 702],7
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-177,[509 591 784 710],3
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-178,[391 741 559 901],1
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-179,[559 927 615 972],7
5235,56,SOL1_ST2_041_CROPPED_35.JPG,"[3, 8]",56-180,[ 551  979  611 1014],7
5236,56,SOL1_ST2_041_CROPPED_36.JPG,"[4, 0]",56-3,[481 162 576 217],7
5236,56,SOL1_ST2_041_CROPPED_36.JPG,"[4, 0]",56-10,[678  69 704  98],9
5236,56,SOL1_ST2_041_CROPPED_36.JPG,"[4, 0]",56-15,[799 806 850 859],7
5236,56,SOL1_ST2_041_CROPPED_36.JPG,"[4, 0]",56-16,[ 92 924 146 986],7
5236,56,SOL1_ST2_041_CROPPED_36.JPG,"[4, 0]",56-17,[ 46 933  84 995],7
5236,56,SOL1_ST2_041_CROPPED_36.JPG,"[4, 0]",56-19,[881 854 926 895],9
5236,56,SOL1_ST2_041_CROPPED_36.JPG,"[4, 0]",56-20,[900 911 967 969],7
5236,56,SOL1_ST2_041_CROPPED_36.JPG,"[4, 0]",56-21,[ 944  959 1012 1006],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-10,[166  69 192  98],9
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-15,[287 806 338 859],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-19,[369 854 414 895],9
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-20,[388 911 455 969],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-21,[ 432  959  500 1006],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-22,[582 869 621 940],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-23,[635 604 695 640],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-24,[627 919 695 967],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-26,[516 938 605 998],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-27,[679 348 727 419],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-28,[600 141 643 182],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-29,[537 130 587 199],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-30,[571 217 624 262],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-31,[577 274 624 316],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-32,[659 182 705 251],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-33,[653 257 716 311],7
5237,56,SOL1_ST2_041_CROPPED_37.JPG,"[4, 1]",56-34,[584 333 626 383],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-22,[ 70 869 109 940],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-23,[123 604 183 640],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-24,[115 919 183 967],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-26,[  4 938  93 998],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-27,[167 348 215 419],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-28,[ 88 141 131 182],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-29,[ 25 130  75 199],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-30,[ 59 217 112 262],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-31,[ 65 274 112 316],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-32,[147 182 193 251],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-33,[141 257 204 311],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-34,[ 72 333 114 383],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-53,[739 162 788 212],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-54,[691 128 739 180],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-117,[904 754 940 798],7
5239,56,SOL1_ST2_041_CROPPED_39.JPG,"[4, 3]",56-53,[227 162 276 212],7
5239,56,SOL1_ST2_041_CROPPED_39.JPG,"[4, 3]",56-54,[179 128 227 180],7
5239,56,SOL1_ST2_041_CROPPED_39.JPG,"[4, 3]",56-92,[655 351 698 395],7
5239,56,SOL1_ST2_041_CROPPED_39.JPG,"[4, 3]",56-93,[611 390 660 445],7
5239,56,SOL1_ST2_041_CROPPED_39.JPG,"[4, 3]",56-96,[684  38 739 111],7
5239,56,SOL1_ST2_041_CROPPED_39.JPG,"[4, 3]",56-97,[611  36 653 101],7
5239,56,SOL1_ST2_041_CROPPED_39.JPG,"[4, 3]",56-98,[527 140 561 177],7
5239,56,SOL1_ST2_041_CROPPED_39.JPG,"[4, 3]",56-99,[490  70 526 104],7
5239,56,SOL1_ST2_041_CROPPED_39.JPG,"[4, 3]",56-117,[392 754 428 798],7
5240,56,SOL1_ST2_041_CROPPED_40.JPG,"[4, 4]",56-92,[143 351 186 395],7
5240,56,SOL1_ST2_041_CROPPED_40.JPG,"[4, 4]",56-93,[ 99 390 148 445],7
5240,56,SOL1_ST2_041_CROPPED_40.JPG,"[4, 4]",56-94,[786 182 854 243],7
5240,56,SOL1_ST2_041_CROPPED_40.JPG,"[4, 4]",56-95,[660 832 725 882],7
5240,56,SOL1_ST2_041_CROPPED_40.JPG,"[4, 4]",56-96,[172  38 227 111],7
5240,56,SOL1_ST2_041_CROPPED_40.JPG,"[4, 4]",56-97,[ 99  36 141 101],7
5240,56,SOL1_ST2_041_CROPPED_40.JPG,"[4, 4]",56-98,[ 15 140  49 177],7
5240,56,SOL1_ST2_041_CROPPED_40.JPG,"[4, 4]",56-101,[ 977   35 1012   78],7
5240,56,SOL1_ST2_041_CROPPED_40.JPG,"[4, 4]",56-104,[870 722 909 766],7
5240,56,SOL1_ST2_041_CROPPED_40.JPG,"[4, 4]",56-105,[ 962  956 1012  996],7
5241,56,SOL1_ST2_041_CROPPED_41.JPG,"[4, 5]",56-94,[274 182 342 243],7
5241,56,SOL1_ST2_041_CROPPED_41.JPG,"[4, 5]",56-95,[148 832 213 882],7
5241,56,SOL1_ST2_041_CROPPED_41.JPG,"[4, 5]",56-101,[465  35 500  78],7
5241,56,SOL1_ST2_041_CROPPED_41.JPG,"[4, 5]",56-102,[498 490 563 562],7
5241,56,SOL1_ST2_041_CROPPED_41.JPG,"[4, 5]",56-103,[452 606 513 654],7
5241,56,SOL1_ST2_041_CROPPED_41.JPG,"[4, 5]",56-104,[358 722 397 766],7
5241,56,SOL1_ST2_041_CROPPED_41.JPG,"[4, 5]",56-105,[450 956 500 996],7
5241,56,SOL1_ST2_041_CROPPED_41.JPG,"[4, 5]",56-106,[ 498  972  534 1022],7
5241,56,SOL1_ST2_041_CROPPED_41.JPG,"[4, 5]",56-133,[843 342 883 385],7
5242,56,SOL1_ST2_041_CROPPED_42.JPG,"[4, 6]",56-129,[635 501 708 586],5
5242,56,SOL1_ST2_041_CROPPED_42.JPG,"[4, 6]",56-130,[671 217 817 425],1
5242,56,SOL1_ST2_041_CROPPED_42.JPG,"[4, 6]",56-131,[494 258 523 319],7
5242,56,SOL1_ST2_041_CROPPED_42.JPG,"[4, 6]",56-132,[452   4 671 406],1
5242,56,SOL1_ST2_041_CROPPED_42.JPG,"[4, 6]",56-133,[331 342 371 385],7
5242,56,SOL1_ST2_041_CROPPED_42.JPG,"[4, 6]",56-134,[621 458 665 502],7
5242,56,SOL1_ST2_041_CROPPED_42.JPG,"[4, 6]",56-135,[594 498 637 535],7
5242,56,SOL1_ST2_041_CROPPED_42.JPG,"[4, 6]",56-136,[608 542 631 575],9
5242,56,SOL1_ST2_041_CROPPED_42.JPG,"[4, 6]",56-137,[565 548 592 579],9
5243,56,SOL1_ST2_041_CROPPED_43.JPG,"[4, 7]",56-129,[123 501 196 586],5
5243,56,SOL1_ST2_041_CROPPED_43.JPG,"[4, 7]",56-130,[159 217 305 425],1
5243,56,SOL1_ST2_041_CROPPED_43.JPG,"[4, 7]",56-134,[109 458 153 502],7
5243,56,SOL1_ST2_041_CROPPED_43.JPG,"[4, 7]",56-135,[ 82 498 125 535],7
5243,56,SOL1_ST2_041_CROPPED_43.JPG,"[4, 7]",56-136,[ 96 542 119 575],9
5243,56,SOL1_ST2_041_CROPPED_43.JPG,"[4, 7]",56-137,[ 53 548  80 579],9
5243,56,SOL1_ST2_041_CROPPED_43.JPG,"[4, 7]",56-142,[663 425 703 485],7
5243,56,SOL1_ST2_041_CROPPED_43.JPG,"[4, 7]",56-143,[530 877 611 975],5
5243,56,SOL1_ST2_041_CROPPED_43.JPG,"[4, 7]",56-144,[565 954 611 994],7
5243,56,SOL1_ST2_041_CROPPED_43.JPG,"[4, 7]",56-182,[742 504 784 573],7
5244,56,SOL1_ST2_041_CROPPED_44.JPG,"[4, 8]",56-142,[151 425 191 485],7
5244,56,SOL1_ST2_041_CROPPED_44.JPG,"[4, 8]",56-143,[ 18 877  99 975],5
5244,56,SOL1_ST2_041_CROPPED_44.JPG,"[4, 8]",56-144,[ 53 954  99 994],7
5244,56,SOL1_ST2_041_CROPPED_44.JPG,"[4, 8]",56-174,[459 135 513 196],7
5244,56,SOL1_ST2_041_CROPPED_44.JPG,"[4, 8]",56-175,[697  60 734 123],7
5244,56,SOL1_ST2_041_CROPPED_44.JPG,"[4, 8]",56-176,[772 156 828 190],7
5244,56,SOL1_ST2_041_CROPPED_44.JPG,"[4, 8]",56-177,[509  79 784 198],3
5244,56,SOL1_ST2_041_CROPPED_44.JPG,"[4, 8]",56-178,[391 229 559 389],1
5244,56,SOL1_ST2_041_CROPPED_44.JPG,"[4, 8]",56-179,[559 415 615 460],7
5244,56,SOL1_ST2_041_CROPPED_44.JPG,"[4, 8]",56-180,[551 467 611 502],7
5244,56,SOL1_ST2_041_CROPPED_44.JPG,"[4, 8]",56-181,[ 947  612 1011  689],7
5244,56,SOL1_ST2_041_CROPPED_44.JPG,"[4, 8]",56-182,[230 504 272 573],7
5238,56,SOL1_ST2_041_CROPPED_38.JPG,"[4, 2]",56-25,[ 120  977  170 1023],7
5227,56,SOL1_ST2_041_CROPPED_27.JPG,"[3, 0]",56-0,[  84  263  643 1023],12
5300,57,SOL1_ST2_050_CROPPED_0.JPG,"[0, 0]",57-112,[845 213 909 279],7
5300,57,SOL1_ST2_050_CROPPED_0.JPG,"[0, 0]",57-113,[526 585 586 662],7
5300,57,SOL1_ST2_050_CROPPED_0.JPG,"[0, 0]",57-114,[489 540 561 602],7
5300,57,SOL1_ST2_050_CROPPED_0.JPG,"[0, 0]",57-115,[599 348 649 404],7
5300,57,SOL1_ST2_050_CROPPED_0.JPG,"[0, 0]",57-116,[782 117 828 154],7
5300,57,SOL1_ST2_050_CROPPED_0.JPG,"[0, 0]",57-117,[753  35 822 135],5
5300,57,SOL1_ST2_050_CROPPED_0.JPG,"[0, 0]",57-118,[161 837 205 890],7
5301,57,SOL1_ST2_050_CROPPED_1.JPG,"[0, 1]",57-98,[521 733 566 778],9
5301,57,SOL1_ST2_050_CROPPED_1.JPG,"[0, 1]",57-99,[ 651  957  695 1004],9
5301,57,SOL1_ST2_050_CROPPED_1.JPG,"[0, 1]",57-100,[473 683 525 726],9
5301,57,SOL1_ST2_050_CROPPED_1.JPG,"[0, 1]",57-112,[333 213 397 279],7
5301,57,SOL1_ST2_050_CROPPED_1.JPG,"[0, 1]",57-113,[ 14 585  74 662],7
5301,57,SOL1_ST2_050_CROPPED_1.JPG,"[0, 1]",57-115,[ 87 348 137 404],7
5301,57,SOL1_ST2_050_CROPPED_1.JPG,"[0, 1]",57-116,[270 117 316 154],7
5301,57,SOL1_ST2_050_CROPPED_1.JPG,"[0, 1]",57-117,[241  35 310 135],5
5302,57,SOL1_ST2_050_CROPPED_2.JPG,"[0, 2]",57-88,[ 979  407 1012  444],9
5302,57,SOL1_ST2_050_CROPPED_2.JPG,"[0, 2]",57-97,[ 639  974  693 1015],9
5302,57,SOL1_ST2_050_CROPPED_2.JPG,"[0, 2]",57-98,[  9 733  54 778],9
5302,57,SOL1_ST2_050_CROPPED_2.JPG,"[0, 2]",57-99,[ 139  957  183 1004],9
5302,57,SOL1_ST2_050_CROPPED_2.JPG,"[0, 2]",57-232,[712  25 764  72],7
5303,57,SOL1_ST2_050_CROPPED_3.JPG,"[0, 3]",57-9,[597 193 695 263],5
5303,57,SOL1_ST2_050_CROPPED_3.JPG,"[0, 3]",57-83,[828 518 867 607],0
5303,57,SOL1_ST2_050_CROPPED_3.JPG,"[0, 3]",57-84,[866 625 936 686],0
5303,57,SOL1_ST2_050_CROPPED_3.JPG,"[0, 3]",57-87,[670 189 744 225],7
5303,57,SOL1_ST2_050_CROPPED_3.JPG,"[0, 3]",57-88,[467 407 500 444],9
5303,57,SOL1_ST2_050_CROPPED_3.JPG,"[0, 3]",57-89,[522 329 552 362],9
5303,57,SOL1_ST2_050_CROPPED_3.JPG,"[0, 3]",57-90,[460 289 541 375],3
5303,57,SOL1_ST2_050_CROPPED_3.JPG,"[0, 3]",57-97,[ 127  974  181 1015],9
5303,57,SOL1_ST2_050_CROPPED_3.JPG,"[0, 3]",57-230,[727   4 835 143],4
5303,57,SOL1_ST2_050_CROPPED_3.JPG,"[0, 3]",57-231,[711  34 753  96],7
5303,57,SOL1_ST2_050_CROPPED_3.JPG,"[0, 3]",57-232,[200  25 252  72],7
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-9,[ 85 193 183 263],5
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-74,[875 835 946 914],0
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-76,[775 854 852 919],7
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-79,[398 412 567 585],0
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-80,[530 591 569 646],7
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-81,[535 851 584 902],7
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-82,[473 699 516 734],7
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-83,[316 518 355 607],0
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-84,[354 625 424 686],0
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-85,[873 692 897 733],9
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-86,[631 135 675 183],7
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-87,[158 189 232 225],7
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-89,[ 10 329  40 362],9
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-111,[568 877 678 938],0
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-230,[215   4 323 143],4
5304,57,SOL1_ST2_050_CROPPED_4.JPG,"[0, 4]",57-231,[199  34 241  96],7
5305,57,SOL1_ST2_050_CROPPED_5.JPG,"[0, 5]",57-66,[ 970  886 1019  953],7
5305,57,SOL1_ST2_050_CROPPED_5.JPG,"[0, 5]",57-67,[941 861 997 897],7
5305,57,SOL1_ST2_050_CROPPED_5.JPG,"[0, 5]",57-68,[746 779 794 826],7
5305,57,SOL1_ST2_050_CROPPED_5.JPG,"[0, 5]",57-69,[769 830 809 881],9
5305,57,SOL1_ST2_050_CROPPED_5.JPG,"[0, 5]",57-74,[363 835 434 914],0
5305,57,SOL1_ST2_050_CROPPED_5.JPG,"[0, 5]",57-76,[263 854 340 919],7
5305,57,SOL1_ST2_050_CROPPED_5.JPG,"[0, 5]",57-80,[ 18 591  57 646],7
5305,57,SOL1_ST2_050_CROPPED_5.JPG,"[0, 5]",57-81,[ 23 851  72 902],7
5305,57,SOL1_ST2_050_CROPPED_5.JPG,"[0, 5]",57-85,[361 692 385 733],9
5305,57,SOL1_ST2_050_CROPPED_5.JPG,"[0, 5]",57-86,[119 135 163 183],7
5305,57,SOL1_ST2_050_CROPPED_5.JPG,"[0, 5]",57-111,[ 56 877 166 938],0
5306,57,SOL1_ST2_050_CROPPED_6.JPG,"[0, 6]",57-64,[709 740 787 816],7
5306,57,SOL1_ST2_050_CROPPED_6.JPG,"[0, 6]",57-66,[458 886 507 953],7
5306,57,SOL1_ST2_050_CROPPED_6.JPG,"[0, 6]",57-67,[429 861 485 897],7
5306,57,SOL1_ST2_050_CROPPED_6.JPG,"[0, 6]",57-68,[234 779 282 826],7
5306,57,SOL1_ST2_050_CROPPED_6.JPG,"[0, 6]",57-69,[257 830 297 881],9
5307,57,SOL1_ST2_050_CROPPED_7.JPG,"[0, 7]",57-64,[197 740 275 816],7
5307,57,SOL1_ST2_050_CROPPED_7.JPG,"[0, 7]",57-65,[483 864 531 913],9
5307,57,SOL1_ST2_050_CROPPED_7.JPG,"[0, 7]",57-93,[569 349 653 389],7
5307,57,SOL1_ST2_050_CROPPED_7.JPG,"[0, 7]",57-94,[544 385 604 447],7
5307,57,SOL1_ST2_050_CROPPED_7.JPG,"[0, 7]",57-109,[367  96 583 232],0
5307,57,SOL1_ST2_050_CROPPED_7.JPG,"[0, 7]",57-211,[842 660 884 710],7
5307,57,SOL1_ST2_050_CROPPED_7.JPG,"[0, 7]",57-212,[832 713 871 758],7
5307,57,SOL1_ST2_050_CROPPED_7.JPG,"[0, 7]",57-213,[842 787 896 833],7
5307,57,SOL1_ST2_050_CROPPED_7.JPG,"[0, 7]",57-214,[813 837 898 888],7
5307,57,SOL1_ST2_050_CROPPED_7.JPG,"[0, 7]",57-215,[928 833 969 879],7
5307,57,SOL1_ST2_050_CROPPED_7.JPG,"[0, 7]",57-217,[923 135 967 188],7
5307,57,SOL1_ST2_050_CROPPED_7.JPG,"[0, 7]",57-218,[667 342 730 390],7
5307,57,SOL1_ST2_050_CROPPED_7.JPG,"[0, 7]",57-220,[780 354 807 375],2
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-93,[ 57 349 141 389],7
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-94,[ 32 385  92 447],7
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-209,[443 454 530 640],3
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-210,[507 623 540 662],7
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-211,[330 660 372 710],7
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-212,[320 713 359 758],7
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-213,[330 787 384 833],7
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-214,[301 837 386 888],7
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-215,[416 833 457 879],7
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-216,[555 752 626 798],7
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-217,[411 135 455 188],7
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-218,[155 342 218 390],7
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-220,[268 354 295 375],2
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-223,[549 429 776 681],1
5308,57,SOL1_ST2_050_CROPPED_8.JPG,"[0, 8]",57-226,[ 753  987  799 1017],7
5309,57,SOL1_ST2_050_CROPPED_9.JPG,"[1, 0]",57-113,[526  73 586 150],7
5309,57,SOL1_ST2_050_CROPPED_9.JPG,"[1, 0]",57-114,[489  28 561  90],7
5309,57,SOL1_ST2_050_CROPPED_9.JPG,"[1, 0]",57-118,[161 325 205 378],7
5309,57,SOL1_ST2_050_CROPPED_9.JPG,"[1, 0]",57-119,[197 461 234 517],7
5309,57,SOL1_ST2_050_CROPPED_9.JPG,"[1, 0]",57-120,[776 867 828 915],7
5309,57,SOL1_ST2_050_CROPPED_9.JPG,"[1, 0]",57-123,[ 86 728 151 800],2
5309,57,SOL1_ST2_050_CROPPED_9.JPG,"[1, 0]",57-128,[174 794 205 880],7
5309,57,SOL1_ST2_050_CROPPED_9.JPG,"[1, 0]",57-129,[834 869 893 961],7
5309,57,SOL1_ST2_050_CROPPED_9.JPG,"[1, 0]",57-130,[789 923 853 965],7
5309,57,SOL1_ST2_050_CROPPED_9.JPG,"[1, 0]",57-131,[743 925 795 980],7
5309,57,SOL1_ST2_050_CROPPED_9.JPG,"[1, 0]",57-134,[487 469 553 580],4
5310,57,SOL1_ST2_050_CROPPED_10.JPG,"[1, 1]",57-95,[929 868 988 929],7
5310,57,SOL1_ST2_050_CROPPED_10.JPG,"[1, 1]",57-98,[521 221 566 266],9
5310,57,SOL1_ST2_050_CROPPED_10.JPG,"[1, 1]",57-99,[651 445 695 492],9
5310,57,SOL1_ST2_050_CROPPED_10.JPG,"[1, 1]",57-100,[473 171 525 214],9
5310,57,SOL1_ST2_050_CROPPED_10.JPG,"[1, 1]",57-108,[478 473 678 633],0
5310,57,SOL1_ST2_050_CROPPED_10.JPG,"[1, 1]",57-113,[ 14  73  74 150],7
5310,57,SOL1_ST2_050_CROPPED_10.JPG,"[1, 1]",57-120,[264 867 316 915],7
5310,57,SOL1_ST2_050_CROPPED_10.JPG,"[1, 1]",57-129,[322 869 381 961],7
5310,57,SOL1_ST2_050_CROPPED_10.JPG,"[1, 1]",57-130,[277 923 341 965],7
5310,57,SOL1_ST2_050_CROPPED_10.JPG,"[1, 1]",57-131,[231 925 283 980],7
5310,57,SOL1_ST2_050_CROPPED_10.JPG,"[1, 1]",57-157,[854 950 887 978],9
5310,57,SOL1_ST2_050_CROPPED_10.JPG,"[1, 1]",57-159,[ 937 1000  964 1017],9
5311,57,SOL1_ST2_050_CROPPED_11.JPG,"[1, 2]",57-95,[417 868 476 929],7
5311,57,SOL1_ST2_050_CROPPED_11.JPG,"[1, 2]",57-97,[639 462 693 503],9
5311,57,SOL1_ST2_050_CROPPED_11.JPG,"[1, 2]",57-98,[  9 221  54 266],9
5311,57,SOL1_ST2_050_CROPPED_11.JPG,"[1, 2]",57-99,[139 445 183 492],9
5311,57,SOL1_ST2_050_CROPPED_11.JPG,"[1, 2]",57-153,[812 671 892 730],4
5311,57,SOL1_ST2_050_CROPPED_11.JPG,"[1, 2]",57-154,[527 938 562 959],9
5311,57,SOL1_ST2_050_CROPPED_11.JPG,"[1, 2]",57-157,[342 950 375 978],9
5311,57,SOL1_ST2_050_CROPPED_11.JPG,"[1, 2]",57-158,[498 834 521 850],9
5311,57,SOL1_ST2_050_CROPPED_11.JPG,"[1, 2]",57-159,[ 425 1000  452 1017],9
5312,57,SOL1_ST2_050_CROPPED_12.JPG,"[1, 3]",57-1,[529 512 672 939],4
5312,57,SOL1_ST2_050_CROPPED_12.JPG,"[1, 3]",57-10,[631 579 695 638],7
5312,57,SOL1_ST2_050_CROPPED_12.JPG,"[1, 3]",57-11,[608 527 660 586],7
5312,57,SOL1_ST2_050_CROPPED_12.JPG,"[1, 3]",57-20,[824 621 953 742],0
5312,57,SOL1_ST2_050_CROPPED_12.JPG,"[1, 3]",57-83,[828   6 867  95],0
5312,57,SOL1_ST2_050_CROPPED_12.JPG,"[1, 3]",57-84,[866 113 936 174],0
5312,57,SOL1_ST2_050_CROPPED_12.JPG,"[1, 3]",57-97,[127 462 181 503],9
5312,57,SOL1_ST2_050_CROPPED_12.JPG,"[1, 3]",57-153,[300 671 380 730],4
5312,57,SOL1_ST2_050_CROPPED_12.JPG,"[1, 3]",57-154,[ 15 938  50 959],9
5313,57,SOL1_ST2_050_CROPPED_13.JPG,"[1, 4]",57-1,[ 17 512 160 939],4
5313,57,SOL1_ST2_050_CROPPED_13.JPG,"[1, 4]",57-10,[119 579 183 638],7
